Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.600000000000000e+00, -2.489168682820131e-02,  8.818926908016106e-01, -3.257017886554242e-01,  2.007113688233683e-02,  1.280587604760914e-01, -1.453434793199533e-02,  1.819620224200932e-04,  2.062156090047030e-16, -6.432399271849639e-03,  5.830369558424753e-04, -7.042737175903822e-03, -2.061049025696921e-02,  1.029577606133996e-03, -1.552338166092298e-02, -3.639580477254905e-02,  1.481362047158251e-03, -2.432583799754960e-02, -5.236648849452834e-02,  1.910912426231336e-03, -3.300945533327490e-02, -6.755119302148953e-02,  2.338462548947950e-03, -4.095133988735169e-02, -8.266518802697909e-02,  2.560819813789260e-03, -4.955754833258173e-02, -9.052556839335894e-02,  1.758519474288148e-02, -1.272389332775509e-02,  2.337904599093390e-02,  1.758519474288169e-02, -1.272389332775513e-02,  2.337904599093350e-02,  1.758519474288195e-02, -1.272389332775520e-02,  2.337904599093279e-02,  1.758519474288221e-02, -1.272389332775532e-02,  2.337904599093189e-02,  1.758519474288233e-02, -1.272389332775535e-02,  2.337904599093098e-02,  1.758519474288236e-02, -1.272389332775538e-02,  2.337904599093035e-02, -1.164270194840931e-01, -1.129104706165169e-03
  1.610000000000000e+00, -1.125436709713692e-02,  8.815937957907106e-01, -3.249467155327372e-01,  1.236009590409763e-02,  1.304835535040447e-01, -1.739073524939492e-02,  4.083254654937710e-04,  1.521355055515823e-15, -6.350598114079637e-03,  1.308343539091566e-03, -7.121871785759519e-03, -2.034838557498516e-02,  2.310387352773247e-03, -1.569780770021872e-02, -3.593295742069519e-02,  3.324198310300671e-03, -2.459917145459999e-02, -5.170054112291848e-02,  4.288115704463966e-03, -3.338036089231702e-02, -6.669214096863324e-02,  5.247544493826991e-03, -4.141148318451203e-02, -8.161393050955638e-02,  5.746517479866266e-03, -5.011439393889882e-02, -8.937435000788611e-02,  1.695023827533770e-02, -1.261843268463889e-02,  2.372591531211739e-02,  1.695023827533751e-02, -1.261843268463596e-02,  2.372591531211811e-02,  1.695023827533751e-02, -1.261843268463280e-02,  2.372591531211834e-02,  1.695023827533766e-02, -1.261843268462931e-02,  2.372591531211825e-02,  1.695023827533798e-02, -1.261843268462561e-02,  2.372591531211770e-02,  1.695023827533849e-02, -1.261843268462158e-02,  2.372591531211686e-02, -1.152674976832285e-01,  1.253666661846114e-05
  1.620000000000000e+00,  2.527535135919634e-03,  8.816309087692255e-01, -3.240542935147109e-01,  4.127405778540346e-03,  1.318884802993905e-01, -2.023757665767370e-02,  6.431058269871538e-04,  3.472596883789294e-15, -6.268595624563993e-03,  2.060619346087427e-03, -7.183580173232339e-03, -2.008563579224010e-02,  3.638821711453646e-03, -1.583382340356197e-02, -3.546897089356375e-02,  5.235557132954918e-03, -2.481231418580072e-02, -5.103295469952575e-02,  6.753711020749315e-03, -3.366958938532643e-02, -6.583097458834923e-02,  8.264795430522734e-03, -4.177029838466458e-02, -8.056008560224588e-02,  9.050669596963112e-03, -5.054861664499215e-02, -8.822029820556078e-02,  1.622489494099963e-02, -1.247705009336664e-02,  2.405827346881334e-02,  1.622489494099942e-02, -1.247705009336416e-02,  2.405827346881366e-02,  1.622489494099936e-02, -1.247705009336145e-02,  2.405827346881370e-02,  1.622489494099946e-02, -1.247705009335849e-02,  2.405827346881335e-02,  1.622489494099969e-02, -1.247705009335531e-02,  2.405827346881280e-02,  1.622489494100007e-02, -1.247705009335187e-02,  2.405827346881195e-02, -1.137488697975842e-01,  1.131981582732287e-03
  1.630000000000000e+00,  1.642995463285639e-02,  8.820144952485988e-01, -3.230311117962551e-01, -4.356748617550395e-03,  1.322952806011526e-01, -2.289326297568008e-02,  8.795490565279335e-04,  5.110666316054033e-15, -6.190595241823797e-03,  2.818223262272434e-03, -7.224708802557126e-03, -1.983570943341813e-02,  4.976664910943249e-03, -1.592447784575836e-02, -3.502762908898877e-02,  7.160453448653618e-03, -2.495437377840930e-02, -5.039794963023770e-02,  9.236769295349098e-03, -3.386236012471008e-02, -6.501183717359822e-02,  1.130341651137162e-02, -4.200944865203935e-02, -7.955767327788357e-02,  1.237822387998169e-02, -5.083802600172627e-02, -8.712256955347927e-02,  1.544141875545310e-02, -1.230934531721866e-02,  2.437631777416767e-02,  1.544141875545290e-02, -1.230934531721655e-02,  2.437631777416766e-02,  1.544141875545283e-02, -1.230934531721417e-02,  2.437631777416757e-02,  1.544141875545292e-02, -1.230934531721167e-02,  2.437631777416721e-02,  1.544141875545307e-02, -1.230934531720888e-02,  2.437631777416657e-02,  1.544141875545339e-02, -1.230934531720597e-02,  2.437631777416566e-02, -1.119679307532539e-01,  2.221169840857901e-03
  1.640000000000000e+00,  3.042273392271252e-02,  8.827461226876422e-01, -3.218887184063212e-01, -1.281763951365486e-02,  1.317834485077167e-01, -2.518812741089119e-02,  1.110852874924585e-03,  6.466680073853359e-15, -6.120540534539161e-03,  3.559359639853322e-03, -7.242423573255386e-03, -1.961124235652877e-02,  6.285428291725762e-03, -1.596352419091276e-02, -3.463124550924600e-02,  9.043509557732910e-03, -2.501556115931589e-02, -4.982763070755694e-02,  1.166585496352312e-02, -3.394538962269637e-02, -6.427614293979919e-02,  1.427598908206231e-02, -4.211245456832612e-02, -7.865737382428471e-02,  1.563344930164670e-02, -5.096267932659893e-02, -8.613666337330711e-02,  1.463436304168959e-02, -1.212765168311862e-02,  2.468331559024567e-02,  1.463436304168943e-02, -1.212765168311682e-02,  2.468331559024567e-02,  1.463436304168933e-02, -1.212765168311476e-02,  2.468331559024540e-02,  1.463436304168942e-02, -1.212765168311258e-02,  2.468331559024493e-02,  1.463436304168957e-02, -1.212765168311016e-02,  2.468331559024435e-02,  1.463436304168984e-02, -1.212765168310758e-02,  2.468331559024347e-02, -1.100470429982184e-01,  3.280774695229709e-03
  1.650000000000000e+00,  4.446988175550172e-02,  8.838165123595094e-01, -3.206429951753002e-01, -2.100487906849477e-02,  1.304862369050874e-01, -2.699305277007500e-02,  1.330852774110125e-03,  7.608943056679190e-15, -6.061516362916389e-03,  4.264276357097871e-03, -7.234642284985784e-03, -1.942211897305569e-02,  7.530231831179764e-03, -1.594637291796386e-02, -3.429727491189639e-02,  1.083453988757808e-02, -2.498868434237609e-02, -4.934711193477868e-02,  1.397623014805174e-02, -3.390891856306268e-02, -6.365628819483729e-02,  1.710329072544042e-02, -4.206720878211063e-02, -7.789883194294012e-02,  1.872959042700930e-02, -5.090792482422192e-02, -8.530599406017123e-02,  1.383568251921394e-02, -1.194579209697064e-02,  2.498482423768511e-02,  1.383568251921383e-02, -1.194579209696906e-02,  2.498482423768503e-02,  1.383568251921375e-02, -1.194579209696729e-02,  2.498482423768475e-02,  1.383568251921383e-02, -1.194579209696535e-02,  2.498482423768427e-02,  1.383568251921397e-02, -1.194579209696324e-02,  2.498482423768364e-02,  1.383568251921425e-02, -1.194579209696095e-02,  2.498482423768287e-02, -1.081207114114501e-01,  4.319162045525277e-03
  1.660000000000000e+00,  5.853022581078809e-02,  8.852043926784483e-01, -3.193130143035421e-01, -2.871513490052298e-02,  1.285765453107675e-01, -2.824152436170638e-02,  1.534573832841729e-03,  8.339696502473999e-15, -6.015298409573727e-03,  4.917032928742842e-03, -7.200296971980906e-03, -1.927402886907004e-02,  8.682926427445904e-03, -1.587067005007108e-02, -3.403576446521699e-02,  1.249304335220260e-02, -2.487005453989349e-02, -4.897084923409679e-02,  1.611564966779528e-02, -3.374794136808895e-02, -6.317092064296918e-02,  1.972138685309629e-02, -4.186750140254553e-02, -7.730486760059939e-02,  2.159663332282963e-02, -5.066624755206426e-02, -8.465555146179414e-02,  1.307048661005984e-02, -1.177745621305819e-02,  2.528758111537351e-02,  1.307048661005973e-02, -1.177745621305678e-02,  2.528758111537331e-02,  1.307048661005972e-02, -1.177745621305516e-02,  2.528758111537300e-02,  1.307048661005980e-02, -1.177745621305345e-02,  2.528758111537254e-02,  1.307048661005996e-02, -1.177745621305148e-02,  2.528758111537191e-02,  1.307048661006020e-02, -1.177745621304946e-02,  2.528758111537116e-02, -1.063191853124608e-01,  5.350143344548721e-03
  1.670000000000000e+00,  7.255899554149520e-02,  8.868768219390544e-01, -3.179199009581166e-01, -3.580610406164743e-02,  1.262466056801963e-01, -2.893699832850804e-02,  1.718607608229328e-03,  8.616602254366181e-15, -5.982202648602956e-03,  5.506708129906903e-03, -7.139411647238791e-03, -1.916798447876081e-02,  9.724226427262313e-03, -1.573646851593589e-02, -3.384850201397153e-02,  1.399127164528515e-02, -2.465975469352635e-02, -4.870141496660721e-02,  1.804831904330303e-02, -3.346257058719567e-02, -6.282335855253611e-02,  2.208647428048547e-02, -4.151347205779247e-02, -7.687954149943650e-02,  2.418660969346875e-02, -5.023781648211532e-02, -8.418978240012293e-02,  1.235408988410198e-02, -1.163453915641170e-02,  2.559836883479829e-02,  1.235408988410189e-02, -1.163453915641035e-02,  2.559836883479807e-02,  1.235408988410192e-02, -1.163453915640888e-02,  2.559836883479777e-02,  1.235408988410201e-02, -1.163453915640726e-02,  2.559836883479730e-02,  1.235408988410221e-02, -1.163453915640548e-02,  2.559836883479671e-02,  1.235408988410246e-02, -1.163453915640358e-02,  2.559836883479595e-02, -1.047524008058443e-01,  6.390190594563747e-03
  1.680000000000000e+00,  8.651048067951719e-02,  8.887914643500495e-01, -3.164858863287178e-01, -4.220293018976450e-02,  1.236841260461083e-01, -2.914427391844839e-02,  1.881338631792176e-03,  8.752561548644431e-15, -5.961251050548465e-03,  6.028125727590103e-03, -7.053026613251691e-03, -1.910085203108584e-02,  1.064499118606543e-02, -1.554606131787092e-02, -3.372995367140472e-02,  1.531607315604648e-02, -2.436137804114060e-02, -4.853084694493932e-02,  1.975727309276067e-02, -3.305768213975906e-02, -6.260333094162973e-02,  2.417779201314056e-02, -4.101116978530564e-02, -7.661028461420298e-02,  2.647678444487519e-02, -4.962995189905524e-02, -8.389492269966947e-02,  1.169036411163331e-02, -1.152565279010355e-02,  2.592293754184517e-02,  1.169036411163324e-02, -1.152565279010231e-02,  2.592293754184498e-02,  1.169036411163326e-02, -1.152565279010086e-02,  2.592293754184467e-02,  1.169036411163342e-02, -1.152565279009935e-02,  2.592293754184415e-02,  1.169036411163360e-02, -1.152565279009760e-02,  2.592293754184363e-02,  1.169036411163390e-02, -1.152565279009581e-02,  2.592293754184286e-02, -1.034961212007490e-01,  7.455422176377659e-03
  1.690000000000000e+00,  1.003418423069046e-01,  8.909006958021305e-01, -3.150335382203256e-01, -4.789555408651834e-02,  1.210493015601475e-01, -2.896648482550984e-02,  2.022946586513228e-03,  8.955524684777335e-15, -5.950605506459981e-03,  6.481861456322573e-03, -6.942875176216150e-03, -1.906674191549482e-02,  1.144623738620011e-02, -1.530326895534319e-02, -3.366971904853475e-02,  1.646891069275944e-02, -2.398091147741786e-02, -4.844418103096371e-02,  2.124439879478445e-02, -3.254140006790311e-02, -6.249153452274266e-02,  2.599764922481756e-02, -4.037067322488463e-02, -7.647347471381837e-02,  2.846968632308785e-02, -4.885485053882423e-02, -8.374510396351521e-02,  1.107203089994994e-02, -1.145523134101925e-02,  2.626507156613328e-02,  1.107203089994991e-02, -1.145523134101807e-02,  2.626507156613303e-02,  1.107203089994996e-02, -1.145523134101668e-02,  2.626507156613267e-02,  1.107203089995011e-02, -1.145523134101516e-02,  2.626507156613220e-02,  1.107203089995033e-02, -1.145523134101348e-02,  2.626507156613165e-02,  1.107203089995065e-02, -1.145523134101165e-02,  2.626507156613092e-02, -1.025842362757208e-01,  8.558595383595977e-03
